"season","firstName","lastName","teamName","position"
2022,"Josh","Corbett","Gold Coast",7
2022,"Josh","Daicos","Collingwood",1
2022,"Josh","Dunkley","Western Bulldogs",6
2022,"Josh","Gibcus","Richmond",4
2022,"Josh","Goater","North Melbourne",5
2022,"Josh","Honey","Carlton",2
2022,"Josh","Kelly","GWS",6
2022,"Josh","Kennedy","Sydney",1
2022,"Josh","Kennedy","West Coast",7
2022,"Josh","Morris","Hawthorn",5
2022,"Josh","Rachele","Adelaide",2
2022,"Josh","Rotham","West Coast",5
2022,"Josh","Schache","Western Bulldogs",7
2022,"Josh","Sinn","Port Adelaide",5
2022,"Josh","Treacy","Fremantle",2
2022,"Josh","Walker","North Melbourne",4
2022,"Josh","Ward","Hawthorn",1
2022,"Josh","Worrell","Adelaide",4
2022,"Judson","Clarke","Richmond",2
2022,"Justin","McInerney","Sydney",1
2022,"Jy","Farrar","Gold Coast",5
2022,"Jy","Simpkin","North Melbourne",6
2022,"Jye","Amiss","Fremantle",7
2022,"Jye","Caldwell","Essendon",6
2022,"Jye","Menzie","Essendon",1
2022,"Kade","Chandler","Melbourne",2
2022,"Kai","Lohmann","Brisbane Lions",6
2022,"Kaine","Baldwin","Essendon",7
2022,"Kallan","Dawson","North Melbourne",5
2022,"Kamdyn","McIntosh","Richmond",5
2022,"Kane","Farrell","Port Adelaide",1
2022,"Kane","Lambert","Richmond",1
2022,"Karl","Amon","Port Adelaide",1
2022,"Kayne","Turner","North Melbourne",5
2022,"Keidean","Coleman","Brisbane Lions",5
2022,"Kieran","Strachan","Adelaide",3
2022,"Kieren","Briggs","GWS",3
2022,"Kyle","Hartigan","Hawthorn",4
2022,"Kyle","Langford","Essendon",7
2022,"Kyron","Hayden","North Melbourne",5
2022,"Kysaiah","Pickett","Melbourne",2
2022,"Lachie","Ash","GWS",1
2022,"Lachie","Fogarty","Carlton",2
2022,"Lachie","Hunter","Western Bulldogs",1
2022,"Lachie","Jones","Port Adelaide",5
2022,"Lachie","Neale","Brisbane Lions",6
2022,"Lachie","Plowman","Carlton",4
2022,"Lachie","Schultz","Fremantle",2
2022,"Lachie","Weller","Gold Coast",5
2022,"Lachie","Whitfield","GWS",1
2022,"Lachie","Young","North Melbourne",5
2022,"Lachlan","Bramble","Hawthorn",5
2022,"Lachlan","Gollant","Adelaide",7
2022,"Lachlan","Keeffe","GWS",4
2022,"Lachlan","McNeil","Western Bulldogs",2
2022,"Lachlan","Murphy","Adelaide",2
2022,"Lachlan","Sholl","Adelaide",1
2022,"Laitham","Vandermeer","Western Bulldogs",2
2022,"Lance","Franklin","Sydney",7
2022,"Leek","Aleer","GWS",4
2022,"Levi","Casboult","Gold Coast",7
2022,"Lewis","Taylor","Sydney",2
2022,"Lewis","Young","Carlton",4
2022,"Liam","Baker","Richmond",1
2022,"Liam","Duggan","West Coast",5
2022,"Liam","Henry","Fremantle",5
2022,"Liam","Ryan","West Coast",2
2022,"Liam","Shiels","Hawthorn",1
2022,"Liam","Stocker","Carlton",5
2022,"Lincoln","McCarthy","Brisbane Lions",2
2022,"Lloyd","Meek","Fremantle",3
2022,"Lochie","O'Brien","Carlton",1
2022,"Logan","McDonald","Sydney",7
2022,"Louis","Butler","Western Bulldogs",2
2022,"Luke","Breust","Hawthorn",7
2022,"Luke","Brown","Adelaide",5
2022,"Luke","Cleary","Western Bulldogs",5
2022,"Luke","Dahlhaus","Geelong",2
2022,"Luke","Davies-Uniacke","North Melbourne",6
2022,"Luke","Dunstan","Melbourne",6
2022,"Luke","Edwards","West Coast",1
2022,"Luke","Foley","West Coast",5
2022,"Luke","Jackson","Melbourne",3
2022,"Luke","McDonald","North Melbourne",5
2022,"Luke","Parker","Sydney",6
2022,"Luke","Parks","Carlton",4
2022,"Luke","Pedlar","Adelaide",2
2022,"Luke","Ryan","Fremantle",5
2022,"Luke","Shuey","West Coast",6
2022,"Luke","Strnadica","West Coast",3
2022,"Mabior","Chol","Gold Coast",7
2022,"Mac","Andrew","Gold Coast",5
2022,"Mac","Pitchford","Gold Coast",2
2022,"Mac","Pitchford","GWS",1
2022,"Mac","Pitchford","St Kilda",3
2022,"Mac","Pitchford","West Coast",4
2022,"Malcolm","Rosas","Gold Coast",2
2022,"Marc","Pittonet","Carlton",3
2022,"Marcus","Adams","Brisbane Lions",4
2022,"Marcus","Bontempelli","Western Bulldogs",6
2022,"Marcus","Windhager","St Kilda",1
2022,"Mark","Blicavs","Geelong",3
2022,"Mark","O'Connor","Geelong",5
2022,"Marlion","Pickett","Richmond",1
2022,"Martin","Frederick","Port Adelaide",2
2022,"Mason","Cox","Collingwood",3
2022,"Mason","Redman","Essendon",5
2022,"Mason","Wood","St Kilda",1
2022,"Massimo","D'Ambrosio","Essendon",5
2022,"Matt","Crouch","Adelaide",6
2022,"Matt","Flynn","GWS",3
2022,"Matt","Guelfi","Essendon",2
2022,"Matt","Roberts","Sydney",2
2022,"Matt","Rowell","Gold Coast",6
2022,"Matthew","Cottrell","Carlton",1
2022,"Matthew","Kennedy","Carlton",6
2022,"Matthew","Owies","Carlton",2
2022,"Matthew","Parker","Richmond",1
2022,"Matthew","Taberner","Fremantle",7
2022,"Maurice","Rioli","Richmond",2
2022,"Max","Gawn","Melbourne",3
2022,"Max","Holmes","Geelong",1
2022,"Max","King","St Kilda",7
2022,"Max","Lynch","Hawthorn",3
2022,"Michael","Frederick","Fremantle",2
2022,"Michael","Hibberd","Melbourne",5
2022,"Michael","Hurley","Essendon",7
2022,"Michael","Walters","Fremantle",2
2022,"Miles","Bergman","Port Adelaide",1
2022,"Miller","Bergman","North Melbourne",4
2022,"Mitch","Brown","Melbourne",7
2022,"Mitch","Crowden","Fremantle",2
2022,"Mitch","Duncan","Geelong",1
2022,"Mitch","Georgiades","Port Adelaide",7
2022,"Mitch","Hannan","Western Bulldogs",1
2022,"Mitch","Hinge","Adelaide",5
2022,"Mitch","Knevitt","Geelong",1
2022,"Mitch","Lewis","Hawthorn",7
2022,"Mitch","McGovern","Carlton",5
2022,"Mitch","Owens","St Kilda",2
2022,"Mitch","Robinson","Brisbane Lions",1
2022,"Mitch","Wallis","Western Bulldogs",7
2022,"Nakia","Cockatoo","Brisbane Lions",2
2022,"Nasiah","Wanganeen-Milera","St Kilda",1
2022,"Nat","Fyfe","Fremantle",7
2022,"Nathan","Broad","Richmond",5
2022,"Nathan","Kreuger","Collingwood",7
2022,"Nathan","Murphy","Collingwood",4
2022,"Nathan","O'Driscoll","Fremantle",1
2022,"Nathan","Wilson","Fremantle",5
2022,"Ned","Long","Hawthorn",5
2022,"Ned","McHenry","Adelaide",2
2022,"Ned","Reeves","Hawthorn",3
2022,"Neil","Erasmus","Fremantle",1
2022,"Nic","Martin","Essendon",1
2022,"Nic","Naitanui","West Coast",3
2022,"Nic","Newman","Carlton",5
2022,"Nick","Blakey","Sydney",5
2022,"Nick","Bryan","Essendon",3
2022,"Nick","Daicos","Collingwood",5
2022,"Nick","Haynes","GWS",5
2022,"Nick","Hind","Essendon",5
2022,"Nick","Holman","Gold Coast",2
2022,"Nick","Larkey","North Melbourne",7
2022,"Nick","Murray","Adelaide",4
2022,"Nick","Vlastuin","Richmond",5
2022,"Nik","Cox","Essendon",1
2022,"Noah","Anderson","Gold Coast",6
2022,"Noah","Answerth","Brisbane Lions",5
2022,"Noah","Balta","Richmond",5
2022,"Noah","Cumberland","Richmond",7
2022,"Oleg","Markov","Gold Coast",5
2022,"Oliver","Dempsey","Geelong",2
2022,"Oliver","Florent","Sydney",1
2022,"Oliver","Henry","Collingwood",7
2022,"Ollie","Wines","Port Adelaide",6
2022,"Orazio","Fantasia","Port Adelaide",2
2022,"Oscar","McDonald","Carlton",4
2022,"Oscar","McInerney","Brisbane Lions",3
2022,"Paddy","Dow","Carlton",6
2022,"Paddy","McCartin","Sydney",4
2022,"Patrick","Cripps","Carlton",6
2022,"Patrick","Dangerfield","Geelong",6
2022,"Patrick","Lipinski","Collingwood",1
2022,"Patrick","Naish","West Coast",5
2022,"Patrick","Parnell","Adelaide",5
2022,"Paul","Curtis","North Melbourne",2
2022,"Peter","Ladhams","Sydney",3
2022,"Peter","Wright","Essendon",7
2022,"Phil","Davis","GWS",4
2022,"Phoenix","Spicer","North Melbourne",2
2022,"Quinton","Narkle","Geelong",1
2022,"Reef","McInnes","Collingwood",2
2022,"Reilly","O'Brien","Adelaide",3
2022,"Rhett","Bazzo","West Coast",5
2022,"Rhyan","Mansell","Richmond",5
2022,"Rhylee","West","Western Bulldogs",2
2022,"Rhys","Mathieson","Brisbane Lions",6
2022,"Rhys","Stanley","Geelong",3
2022,"Riley","Bonner","Port Adelaide",5
2022,"Riley","Collier-Dawkins","Richmond",2
2022,"Riley","Garcia","Western Bulldogs",2
2022,"Riley","Thilthorpe","Adelaide",7
2022,"Roarke","Smith","Western Bulldogs",1
2022,"Robbie","Fox","Sydney",5
2022,"Robbie","Gray","Port Adelaide",2
2022,"Robbie","McComb","Western Bulldogs",2
2022,"Robbie","Tarrant","Richmond",4
2022,"Rory","Atkins","Gold Coast",5
2022,"Rory","Laird","Adelaide",6
2022,"Rory","Lobb","Fremantle",7
2022,"Rory","Sloane","Adelaide",6
2022,"Rory","Thompson","Gold Coast",4
2022,"Rowan","Marshall","St Kilda",3
2022,"Ryan","Angwin","GWS",2
2022,"Ryan","Burton","Port Adelaide",5
2022,"Ryan","Byrnes","St Kilda",1
2022,"Ryan","Clarke","Sydney",2
2022,"Ryan","Gardner","Western Bulldogs",4
2022,"Ryan","Lester","Brisbane Lions",4
2022,"Sam","Berry","Adelaide",6
2022,"Sam","Butler","Hawthorn",2
2022,"Sam","Collins","Gold Coast",4
2022,"Sam","Darcy","Western Bulldogs",7
2022,"Sam","Day","Gold Coast",7
2022,"Sam","De Koning","Geelong",4
2022,"Sam","Docherty","Carlton",5
2022,"Sam","Draper","Essendon",3
2022,"Sam","Durdin","Carlton",4
2022,"Sam","Durham","Essendon",1
2022,"Sam","Flanders","Gold Coast",2
2022,"Sam","Frost","Hawthorn",4
2022,"Sam","Hayes","Port Adelaide",3
2022,"Sam","Mayes","Port Adelaide",7
2022,"Sam","Menegola","Geelong",1
2022,"Sam","Petrevski-Seton","West Coast",5
2022,"Sam","Powell-Pepper","Port Adelaide",2
2022,"Sam","Reid","Sydney",7
2022,"Sam","Skinner","Port Adelaide",4
2022,"Sam","Switkowski","Fremantle",2
2022,"Sam","Taylor","GWS",4
2022,"Sam","Walsh","Carlton",6
2022,"Sam","Weideman","Melbourne",7
2022,"Sam","Wicks","Sydney",2
2022,"Scott","Lycett","Port Adelaide",3
2022,"Scott","Pendlebury","Collingwood",6
2022,"Sean","Darcy","Fremantle",3
2022,"Sean","Lemmens","Gold Coast",5
2022,"Sebastian","Ross","St Kilda",1
2022,"Shai","Bolton","Richmond",7
2022,"Shane","Edwards","Richmond",2
2022,"Shane","McAdam","Adelaide",7
2022,"Shannon","Hurn","West Coast",5
2022,"Shannon","Neale","Geelong",3
2022,"Shaun","Higgins","Geelong",1
2022,"Steele","Sidebottom","Collingwood",1
2022,"Stefan","Giro","West Coast",1
2022,"Stefan","Martin","Western Bulldogs",3
2022,"Stephen","Coniglio","GWS",6
2022,"Steven","May","Melbourne",4
2022,"Steven","Motlop","Port Adelaide",2
2022,"Sydney","Stack","Richmond",2
2022,"Tanner","Bruhn","GWS",2
2022,"Tarryn","Thomas","North Melbourne",1
2022,"Taylor","Adams","Collingwood",6
2022,"Taylor","Duryea","Western Bulldogs",5
2022,"Taylor","Walker","Adelaide",7
2022,"Tex","Wanganeen","Essendon",2
2022,"Thomson","Dow","Richmond",6
2022,"Tim","English","Western Bulldogs",3
2022,"Tim","Kelly","West Coast",6
2022,"Tim","Membrey","St Kilda",7
2022,"Tim","O'Brien","Western Bulldogs",4
2022,"Tim","Taranto","GWS",6
2022,"Toby","Bedford","Melbourne",2
2022,"Toby","Greene","GWS",7
2022,"Toby","McLean","Western Bulldogs",6
2022,"Toby","Nankervis","Richmond",3
2022,"Todd","Goldstein","North Melbourne",3
2022,"Todd","Marshall","Port Adelaide",7
2022,"Tom","Atkins","Geelong",6
2022,"Tom","Barrass","West Coast",4
2022,"Tom","Berry","Brisbane Lions",2
2022,"Tom","Campbell","St Kilda",3
2022,"Tom","Clurey","Port Adelaide",4
2022,"Tom","Cutler","Essendon",5
2022,"Tom","De Koning","Carlton",3
2022,"Tom","Doedee","Adelaide",4
2022,"Tom","Fullarton","Brisbane Lions",7
2022,"Tom","Green","GWS",6
2022,"Tom","Hawkins","Geelong",7
2022,"Tom","Hickey","Sydney",3
2022,"Tom","Highmore","St Kilda",5
2022,"Tom","Jonas","Port Adelaide",4
2022,"Tom","Liberatore","Western Bulldogs",6
2022,"Tom","Lynch","Richmond",7
2022,"Tom","McCartin","Sydney",4
2022,"Tom","McDonald","Melbourne",7
2022,"Tom","Mitchell","Hawthorn",6
2022,"Tom","Papley","Sydney",7
2022,"Tom","Phillips","Hawthorn",1
2022,"Tom","Powell","North Melbourne",1
2022,"Tom","Sparrow","Melbourne",1
2022,"Tom","Stewart","Geelong",5
2022,"Tom","Williamson","Carlton",1
2022,"Tom","Wilson","Collingwood",1
2022,"Touk","Miller","Gold Coast",6
2022,"Travis","Boak","Port Adelaide",6
2022,"Travis","Colyer","Fremantle",2
2022,"Trent","Bianco","Collingwood",1
2022,"Trent","Cotchin","Richmond",6
2022,"Trent","Dumont","Port Adelaide",1
2022,"Trent","McKenzie","Port Adelaide",4
2022,"Trent","Rivers","Melbourne",5
2022,"Trey","Ruscoe","Collingwood",1
2022,"Tristan","Xerri","North Melbourne",3
2022,"Tyler","Brown","Collingwood",2
2022,"Tyler","Sonsie","Richmond",2
2022,"Tyson","Stengle","Geelong",2
2022,"Wayne","Milera","Adelaide",2
2022,"Wil","Powell","Gold Coast",5
2022,"Will","Brodie","Fremantle",6
2022,"Will","Day","Hawthorn",5
2022,"Will","Hamill","Adelaide",5
2022,"Will","Hayes","Carlton",1
2022,"Will","Hayward","Sydney",2
2022,"Will","Hoskin-Elliott","Collingwood",1
2022,"Will","Setterfield","Carlton",1
2022,"Will","Snelling","Essendon",2
2022,"Willem","Drew","Port Adelaide",6
2022,"Willie","Rioli","West Coast",2
2022,"Xavier","Duursma","Port Adelaide",1
2022,"Xavier","O'Halloran","GWS",1
2022,"Xavier","O'Neill","West Coast",2
2022,"Zac","Bailey","Brisbane Lions",1
2022,"Zac","Fisher","Carlton",2
2022,"Zac","Langdon","West Coast",2
2022,"Zac","Williams","Carlton",5
2022,"Zach","Guthrie","Geelong",5
2022,"Zach","Merrett","Essendon",6
2022,"Zach","Reid","Essendon",4
2022,"Zach","Sproule","GWS",1
2022,"Zach","Tuohy","Geelong",5
2022,"Zaine","Cordy","Western Bulldogs",4
2022,"Zak","Butters","Port Adelaide",6
2022,"Zak","Jones","St Kilda",1
2022,"Zane","Trew","West Coast",2
2023,"Aaron","Cadman","GWS",7
2023,"Aaron","Francis","Sydney",4
2023,"Aaron","Hall","North Melbourne",5
2023,"Aaron","Naughton","Western Bulldogs",7
2023,"Adam","Cerra","Carlton",6
2023,"Adam","Kennedy","GWS",2
2023,"Adam","Saad","Carlton",5
2023,"Adam","Tomlinson","Melbourne",4
2023,"Adam","Treloar","Western Bulldogs",6
2023,"Aidan","Corr","North Melbourne",4
2023,"Aiden","Bonar","North Melbourne",4
2023,"Alex","Cincotta","Carlton",5
2023,"Alex","Davies","Gold Coast",6
2023,"Alex","Keath","Western Bulldogs",4
2023,"Alex","Neal-Bullen","Melbourne",2
2023,"Alex","Pearce","Fremantle",4
2023,"Alex","Sexton","Gold Coast",2
2023,"Alex","Witherden","West Coast",5
2023,"Aliir","Aliir","Port Adelaide",4
2023,"Alwyn","Davey","Essendon",2
2023,"Andrew","Brayshaw","Fremantle",6
2023,"Andrew","Gaff","West Coast",1
2023,"Andrew","McGrath","Essendon",5
2023,"Andrew","Phillips","Essendon",3
2023,"Angus","Brayshaw","Melbourne",1
2023,"Angus","Sheldrick","Sydney",6
2023,"Anthony","Caminiti","St Kilda",7
2023,"Anthony","McDonald-Tipungwuti","Essendon",2
2023,"Anthony","Scott","Western Bulldogs",2
2023,"Archie","Perkins","Essendon",1
2023,"Arthur","Jones","Western Bulldogs",2
2023,"Ash","Johnson","Collingwood",7
2023,"Bailey","Banfield","Fremantle",7
2023,"Bailey","Dale","Western Bulldogs",5
2023,"Bailey","Humphrey","Gold Coast",2
2023,"Bailey","Laurie","Melbourne",2
2023,"Bailey","Macdonald","Hawthorn",5
2023,"Bailey","Scott","North Melbourne",1
2023,"Bailey","Smith","Western Bulldogs",1
2023,"Bailey","Williams","West Coast",3
2023,"Bailey","Williams","Western Bulldogs",1
2023,"Bayley","Fritsch","Melbourne",7
2023,"Beau","McCreery","Collingwood",2
2023,"Ben","Ainsworth","Gold Coast",2
2023,"Ben","Brown","Melbourne",7
2023,"Ben","Cunnington","North Melbourne",6
2023,"Ben","Hobbs","Essendon",6
2023,"Ben","Keays","Adelaide",2
2023,"Ben","King","Gold Coast",7
2023,"Ben","Long","Gold Coast",5
2023,"Ben","McKay","North Melbourne",4
2023,"Ben","Miller","Richmond",3
2023,"Ben","Paton","St Kilda",5
2023,"Billy","Frampton","Collingwood",4
2023,"Blake","Acres","Carlton",1
2023,"Blake","Drury","North Melbourne",2
2023,"Blake","Hardwick","Hawthorn",5
2023,"Bobby","Hill","Collingwood",2
2023,"Bodhi","Uwland","Gold Coast",5
2023,"Brad","Close","Geelong",2
2023,"Brad","Crouch","St Kilda",6
2023,"Bradley","Hill","St Kilda",1
2023,"Brady","Hough","West Coast",5
2023,"Braeden","Campbell","Sydney",1
2023,"Brandan","Parfitt","Geelong",6
2023,"Brandon","Ellis","Gold Coast",1
2023,"Brandon","Ryan","Hawthorn",7
2023,"Brandon","Starcevich","Brisbane Lions",5
2023,"Brandon","Walker","Fremantle",5
2023,"Brandon","Zerk-Thatcher","Essendon",4
2023,"Brayden","Cook","Adelaide",1
2023,"Brayden","Fiorini","Gold Coast",1
2023,"Brayden","Maynard","Collingwood",5
2023,"Brennan","Cox","Fremantle",4
2023,"Brent","Daniels","GWS",2
2023,"Brodie","Grundy","Melbourne",3
2023,"Brodie","Kemp","Carlton",5
2023,"Brodie","Smith","Adelaide",5
2023,"Brody","Mihocek","Collingwood",7
2023,"Brynn","Teakle","Port Adelaide",3
2023,"Buku","Khamis","Western Bulldogs",2
2023,"Caleb","Daniel","Western Bulldogs",1
2023,"Caleb","Marchbank","Carlton",4
2023,"Caleb","Poulter","Western Bulldogs",1
2023,"Caleb","Serong","Fremantle",6
2023,"Callan","Ward","GWS",6
2023,"Callum","Ah Chee","Brisbane Lions",2
2023,"Callum","Brown","GWS",7
2023,"Callum","Coleman-Jones","North Melbourne",7
2023,"Callum","Jamieson","West Coast",3
2023,"Callum","Mills","Sydney",1
2023,"Callum","Wilkie","St Kilda",5
2023,"Cam","Mackenzie","Hawthorn",2
2023,"Cam","Rayner","Brisbane Lions",2
2023,"Cameron","Fleeton","GWS",4
2023,"Cameron","Guthrie","Geelong",1
2023,"Cameron","Zurhaar","North Melbourne",2
2023,"Campbell","Chesser","West Coast",1
2023,"Chad","Warner","Sydney",6
2023,"Chad","Wingard","Hawthorn",1
2023,"Changkuoth","Jiath","Hawthorn",5
2023,"Charlie","Ballard","Gold Coast",4
2023,"Charlie","Cameron","Brisbane Lions",7
2023,"Charlie","Comben","North Melbourne",7
2023,"Charlie","Constable","Gold Coast",5
2023,"Charlie","Curnow","Carlton",7
2023,"Charlie","Dixon","Port Adelaide",7
2023,"Charlie","Lazzaro","North Melbourne",2
2023,"Charlie","Spargo","Melbourne",2
2023,"Chayce","Jones","Adelaide",1
2023,"Chris","Burgess","Gold Coast",7
2023,"Christian","Petracca","Melbourne",6
2023,"Christian","Salem","Melbourne",5
2023,"Clayton","Oliver","Melbourne",6
2023,"Cody","Weightman","Western Bulldogs",7
2023,"Connor","Budarick","Gold Coast",5
2023,"Connor","Idun","GWS",4
2023,"Connor","Macdonald","Hawthorn",1
2023,"Connor","Rozee","Port Adelaide",6
2023,"Connor","West","West Coast",2
2023,"Conor","McKenna","Brisbane Lions",5
2023,"Conor","Nash","Hawthorn",6
2023,"Conor","Stone","GWS",2
2023,"Cooper","Hamilton","GWS",1
2023,"Cooper","Harvey","North Melbourne",2
2023,"Cooper","Sharman","St Kilda",7
2023,"Cooper","Whyte","Geelong",5
2023,"Corey","Durdin","Carlton",2
2023,"Corey","Wagner","Fremantle",5
2023,"Corey","Warner","Sydney",2
2023,"Curtis","Taylor","North Melbourne",1
2023,"Dan","Butler","St Kilda",2
2023,"Dan","Houston","Port Adelaide",1
2023,"Dane","Rampe","Sydney",4
2023,"Daniel","Howe","North Melbourne",5
2023,"Daniel","Lloyd","GWS",2
2023,"Daniel","McStay","Collingwood",7
2023,"Daniel","Rich","Brisbane Lions",5
2023,"Daniel","Rioli","Richmond",5
2023,"Daniel","Turner","Melbourne",4
2023,"Dante","Visentini","Port Adelaide",3
2023,"Darcy","Byrne-Jones","Port Adelaide",2
2023,"Darcy","Cameron","Collingwood",3
2023,"Darcy","Fogarty","Adelaide",7
2023,"Darcy","Fort","Brisbane Lions",3
2023,"Darcy","Gardiner","Brisbane Lions",4
2023,"Darcy","Macpherson","Gold Coast",5
2023,"Darcy","Moore","Collingwood",4
2023,"Darcy","Parish","Essendon",6
2023,"Darcy","Tucker","North Melbourne",1
2023,"Darcy","Wilmot","Brisbane Lions",5
2023,"Darragh","Joyce","Brisbane Lions",4
2023,"David","Cuningham","Carlton",2
2023,"David","Swallow","Gold Coast",6
2023,"Dayne","Zorko","Brisbane Lions",1
2023,"Denver","Grainger-Barras","Hawthorn",7
2023,"Deven","Robertson","Brisbane Lions",2
2023,"Dion","Prestia","Richmond",1
2023,"Dom","Sheed","West Coast",1
2023,"Dougal","Howard","St Kilda",4
2023,"Dustin","Martin","Richmond",7
2023,"Dylan","Grimes","Richmond",4
2023,"Dylan","Moore","Hawthorn",2
2023,"Dylan","Shiel","Essendon",6
2023,"Dylan","Stephens","Sydney",1
2023,"Dylan","Williams","Port Adelaide",5
2023,"Dyson","Heppell","Essendon",5
2023,"Ed","Curnow","Carlton",2
2023,"Ed","Langdon","Melbourne",1
2023,"Ed","Richards","Western Bulldogs",5
2023,"Eddie","Ford","North Melbourne",1
2023,"Elijah","Hewett","West Coast",1
2023,"Elijah","Hollands","Gold Coast",1
2023,"Elijah","Tsatas","Essendon",1
2023,"Elliot","Yeo","West Coast",5
2023,"Elliott","Himmelberg","Adelaide",1
2023,"Eric","Hipwood","Brisbane Lions",7
2023,"Errol","Gulden","Sydney",6
2023,"Esava","Ratugolea","Geelong",4
2023,"Ethan","Hughes","Fremantle",5
2023,"Ethan","Stanley","Fremantle",6
2023,"Fergus","Greene","Hawthorn",7
2023,"Finlay","Macrae","Collingwood",6
2023,"Finn","Callaghan","GWS",1
2023,"Finn","Maginness","Hawthorn",1
2023,"Flynn","Perez","North Melbourne",5
2023,"Francis","Evans","Port Adelaide",2
2023,"Gary","Rohan","Geelong",7
2023,"George","Hewett","Carlton",6
2023,"George","Wardlaw","North Melbourne",6
2023,"Greg","Clark","West Coast",5
2023,"Griffin","Logue","North Melbourne",4
2023,"Gryan","Miers","Geelong",2
2023,"Harris","Andrews","Brisbane Lions",4
2023,"Harry","Barnett","West Coast",2
2023,"Harry","Cunningham","Sydney",5
2023,"Harry","Edwards","West Coast",4
2023,"Harry","Himmelberg","GWS",5
2023,"Harry","Jones","Essendon",7
2023,"Harry","McKay","Carlton",7
2023,"Harry","Morrison","Hawthorn",1
2023,"Harry","Perryman","GWS",5
2023,"Harry","Petty","Melbourne",4
2023,"Harry","Rowston","GWS",1
2023,"Harry","Schoenberg","Adelaide",1
2023,"Harry","Sharp","Brisbane Lions",1
2023,"Harry","Sheezel","North Melbourne",5
2023,"Harvey","Harrison","Collingwood",2
2023,"Hayden","Crozier","Western Bulldogs",5
2023,"Hayden","McLean","Sydney",7
2023,"Hayden","Young","Fremantle",5
2023,"Heath","Chapman","Fremantle",5
2023,"Henry","Hustwaite","Hawthorn",2
2023,"Hewago","Oea","Gold Coast",2
2023,"Hugh","Greenwood","North Melbourne",6
2023,"Hugh","McCluggage","Brisbane Lions",6
2023,"Hugo","Ralphsmith","Richmond",1
2023,"Hunter","Clark","St Kilda",6
2023,"Isaac","Cumming","GWS",5
2023,"Isaac","Heeney","Sydney",2
2023,"Isaac","Quaynor","Collingwood",5
2023,"Isaac","Smith","Geelong",1
2023,"Ivan","Soldo","Richmond",3
2023,"Izak","Rankine","Adelaide",7
2023,"Jack","Billings","St Kilda",1
2023,"Jack","Bowes","Geelong",1
2023,"Jack","Buckley","GWS",4
2023,"Jack","Buller","Sydney",4
2023,"Jack","Bytel","St Kilda",1
2023,"Jack","Carroll","Carlton",6
2023,"Jack","Crisp","Collingwood",1
2023,"Jack","Darling","West Coast",7
2023,"Jack","Ginnivan","Collingwood",2
2023,"Jack","Graham","Richmond",2
2023,"Jack","Gunston","Brisbane Lions",7
2023,"Jack","Hayes","St Kilda",7
2023,"Jack","Henry","Geelong",4
2023,"Jack","Higgins","St Kilda",7
2023,"Jack","Lukosius","Gold Coast",7
2023,"Jack","Macrae","Western Bulldogs",6
2023,"Jack","Mahony","North Melbourne",5
2023,"Jack","Martin","Carlton",7
2023,"Jack","Payne","Brisbane Lions",4
2023,"Jack","Peris","St Kilda",1
2023,"Jack","Petruccelle","West Coast",2
2023,"Jack","Riewoldt","Richmond",7
2023,"Jack","Ross","Richmond",1
2023,"Jack","Scrimshaw","Hawthorn",5
2023,"Jack","Silvagni","Carlton",1
2023,"Jack","Sinclair","St Kilda",5
2023,"Jack","Steele","St Kilda",6
2023,"Jack","Viney","Melbourne",6
2023,"Jack","Williams","West Coast",7
2023,"Jack","Ziebell","North Melbourne",5
2023,"Jackson","Archer","North Melbourne",5
2023,"Jackson","Hately","Adelaide",4
2023,"Jackson","Mead","Port Adelaide",2
2023,"Jacob","Bauer","Richmond",7
2023,"Jacob","Hopper","Richmond",6
2023,"Jacob","Koschitzke","Hawthorn",7
2023,"Jacob","Wehr","GWS",5
2023,"Jacob","Weitering","Carlton",4
2023,"Jacob","van Rooyen","Melbourne",7
2023,"Jade","Gresham","St Kilda",2
2023,"Jaeger","O'Meara","Fremantle",6
2023,"Jai","Culley","West Coast",2
2023,"Jai","Newcombe","Hawthorn",6
2023,"Jai","Serong","Hawthorn",4
2023,"Jaidyn","Stephenson","North Melbourne",2
2023,"Jake","Bowey","Melbourne",5
2023,"Jake","Kelly","Essendon",5
2023,"Jake","Kolodjashnij","Geelong",4
2023,"Jake","Lever","Melbourne",4
2023,"Jake","Lloyd","Sydney",5
2023,"Jake","Melksham","Melbourne",7
2023,"Jake","Riccardi","GWS",7
2023,"Jake","Soligo","Adelaide",2
2023,"Jake","Stringer","Essendon",7
2023,"Jake","Waterman","West Coast",7
2023,"Jakob","Ryan","Collingwood",5
2023,"Jamaine","Jones","West Coast",1
2023,"Jamarra","Ugle-Hagan","Western Bulldogs",7
2023,"James","Aish","Fremantle",1
2023,"James","Blanck","Hawthorn",4
2023,"James","Borlase","Adelaide",4
2023,"James","Harmes","Melbourne",6
2023,"James","Jordon","Melbourne",1
2023,"James","Madden","Brisbane Lions",2
2023,"James","O'Donnell","Western Bulldogs",4
2023,"James","Peatling","GWS",2
2023,"James","Rowbottom","Sydney",6
2023,"James","Sicily","Hawthorn",5
2023,"James","Trezise","Richmond",4
2023,"James","Tsitas","Gold Coast",2
2023,"James","Tunstill","Brisbane Lions",1
2023,"James","Worpel","Hawthorn",6
2023,"Jamie","Cripps","West Coast",2
2023,"Jamie","Elliott","Collingwood",7
2023,"Jarman","Impey","Hawthorn",5
