"season","jumperNumber","teamName","firstName","lastName","scoreInvolvements","gamesPlayed"
2019,18,"Western Bulldogs","Fletcher","Roberts",3.93518518518519,2
2019,19,"Brisbane Lions","Jacob","Allison",8.88888888888889,2
2019,19,"Carlton","Angus","Schumacher",10,1
2019,19,"Collingwood","Levi","Greenwood",9.22152845953186,17
2019,19,"Essendon","Kobe","Mutch",0,1
2019,19,"Fremantle","Connor","Blakely",14.6529966208158,14
2019,19,"GWS GIANTS","Nick","Haynes",9.36794725740103,23
2019,19,"Geelong Cats","Quinton","Narkle",22.341980270369,6
2019,19,"Gold Coast SUNS","Josh","Corbett",15.904889171143,9
2019,19,"Hawthorn","Jack","Gunston",28.7149986222355,20
2019,19,"Melbourne","Mitch","Hannan",14.7569681780208,6
2019,19,"North Melbourne","Sam","Wright",8.83205456095482,4
2019,19,"Richmond","Tom","Lynch",27.2089307504547,25
2019,19,"St Kilda","Rowan","Marshall",22.0920034153351,20
2019,19,"West Coast Eagles","Nathan","Vardy",9.68172216799219,11
2019,20,"Adelaide Crows","Chayce","Jones",18.2598825236125,8
2019,20,"Brisbane Lions","Cedric","Cox",6.66666666666667,1
2019,20,"Carlton","Lachie","Plowman",8.2285294492571,21
2019,20,"Collingwood","Ben","Reid",20.0030870545576,8
2019,20,"Essendon","Zac","Clarke",15.8625325291992,9
2019,20,"Fremantle","Matt","Taberner",25.4879212306749,9
2019,20,"GWS GIANTS","Adam","Tomlinson",15.4983330370634,25
2019,20,"Gold Coast SUNS","Jack","Hombsch",5.20396057169176,18
2019,20,"Hawthorn","Chad","Wingard",26.0935252091267,14
2019,20,"North Melbourne","Nick","Larkey",19.5417077887625,17
2019,20,"Port Adelaide","Connor","Rozee",24.3274195033858,22
2019,20,"St Kilda","David","Armitage",8,2
2019,20,"Sydney Swans","Sam","Reid",22.4820388226389,22
2019,20,"West Coast Eagles","Jeremy","McGovern",11.6704611735195,23
2019,20,"Western Bulldogs","Ed","Richards",15.2173556472077,20
2019,21,"Adelaide Crows","Rory","Atkins",21.8369471824632,20
2019,21,"Carlton","Jarrod","Garlett",17.0278637770898,2
2019,21,"Collingwood","Tom","Phillips",20.3730243297913,24
2019,21,"Essendon","Dyson","Heppell",23.6934828160818,18
2019,21,"Fremantle","Joel","Hamling",7.47572600594542,22
2019,21,"GWS GIANTS","Matt","Buntine",13.1712707529701,9
2019,21,"Hawthorn","Tom","Scully",19.1568876681659,21
2019,21,"Melbourne","Braydon","Preuss",13.3348121857439,7
2019,21,"North Melbourne","Dom","Tyson",18.6868686868687,3
2019,21,"Port Adelaide","Xavier","Duursma",19.8603312530964,20
2019,21,"Richmond","Jacob","Townsend",0,1
2019,21,"St Kilda","Ben","Long",20.0610094907983,16
2019,21,"West Coast Eagles","Jack","Petruccelle",18.1001069752791,20
2019,21,"Western Bulldogs","Tom","Liberatore",21.148241808196,15
2019,22,"Adelaide Crows","Andy","Otten",12.8787878787879,3
2019,22,"Brisbane Lions","Mitchell","Hinge",5.84415584415584,2
2019,22,"Carlton","Caleb","Marchbank",5.40903381489649,13
2019,22,"Collingwood","Steele","Sidebottom",22.8037078229278,23
2019,22,"GWS GIANTS","Josh","Kelly",30.7908814669127,18
2019,22,"Geelong Cats","Mitch","Duncan",24.615515562689,23
2019,22,"Hawthorn","Luke","Breust",26.5131847817255,22
2019,22,"North Melbourne","Todd","Goldstein",25.136160498955,22
2019,22,"Port Adelaide","Charlie","Dixon",21.4562015517024,9
2019,22,"Richmond","Josh","Caddy",21.9046716673418,18
2019,22,"St Kilda","Nathan","Brown",5.10548290821209,16
2019,22,"Sydney Swans","Nick","Blakey",18.3819971663221,21
2019,22,"Western Bulldogs","Sam","Lloyd",24.1537085971828,23
2019,23,"Brisbane Lions","Charles","Cameron",25.0757883180697,24
2019,23,"Carlton","Jacob","Weitering",6.64968677058124,20
2019,23,"Collingwood","Jordan","Roughead",7.28222402339755,24
2019,23,"Essendon","David","Myers",17.0302850014225,7
2019,23,"Fremantle","Cam","McCarthy",24.6015920768159,12
2019,23,"GWS GIANTS","Heath","Shaw",10.303017818754,26
2019,23,"Geelong Cats","Gary","Rohan",18.736897066138,19
2019,23,"Gold Coast SUNS","Sean","Lemmens",11.0373480685981,8
2019,23,"Hawthorn","Tim","O'Brien",14.4605275024683,16
2019,23,"North Melbourne","Ben","McKay",4.54545454545455,3
2019,23,"Port Adelaide","Jack","Watts",19.1626409017713,2
2019,23,"Richmond","Kane","Lambert",26.7764272069703,21
2019,23,"Sydney Swans","Lance","Franklin",31.0206605698933,10
2019,23,"West Coast Eagles","Lewis","Jetta",15.1622903321721,22
2019,24,"Adelaide Crows","Sam","Jacobs",24.8282828282828,5
2019,24,"Brisbane Lions","Marcus","Adams",4.21971677559913,10
2019,24,"Carlton","Nic","Newman",14.4313025030787,20
2019,24,"Collingwood","Josh","Thomas",21.5095490585212,22
2019,24,"GWS GIANTS","Matt","de Boer",17.605083175917,19
2019,24,"Geelong Cats","Jed","Bews",7.59979089183053,12
2019,24,"Gold Coast SUNS","David","Swallow",22.2622742727155,22
2019,24,"Hawthorn","Ben","Stratton",5.0275299492751,19
2019,24,"Melbourne","Jay","Kennedy Harris",14.1256850566313,5
2019,24,"North Melbourne","Sam","Durdin",5.39728964531857,10
2019,24,"Port Adelaide","Kane","Farrell",15.2758527605644,7
2019,24,"Sydney Swans","Dane","Rampe",13.6066460779458,21
2019,25,"Brisbane Lions","Daniel","McStay",15.5371208641489,24
2019,25,"Carlton","Zac","Fisher",20.1043506028507,21
2019,25,"Collingwood","Jack","Crisp",19.8868855928534,24
2019,25,"Essendon","Jake","Stringer",25.471643370513,19
2019,25,"Fremantle","Alex","Pearce",5.41556873078612,11
2019,25,"GWS GIANTS","Lachlan","Keeffe",7.0945239284743,10
2019,25,"Geelong Cats","Lachie","Henderson",7.09013490453653,6
2019,25,"Gold Coast SUNS","Sam","Collins",6.19294995472812,9
2019,25,"Melbourne","Tom","McDonald",24.1385243411559,15
2019,25,"North Melbourne","Robbie","Tarrant",10.1909935056737,22
2019,25,"Richmond","Toby","Nankervis",13.9075622340497,12
2019,25,"St Kilda","Dean","Kent",24.2772963409295,13
2019,25,"Sydney Swans","Ben","Ronke",15.3469547233849,13
2019,25,"West Coast Eagles","Shannon","Hurn",13.1995424630471,21
2019,26,"Adelaide Crows","Richard","Douglas",18.3107503282942,9
2019,26,"Brisbane Lions","Tom","Cutler",13.9691849369269,3
2019,26,"Carlton","Harrison","Macreadie",0,1
2019,26,"Collingwood","Josh","Daicos",13.7301587301587,5
2019,26,"Essendon","Cale","Hooker",12.247690523543,18
2019,26,"Fremantle","Ed","Langdon",21.317051380889,22
2019,26,"GWS GIANTS","Dawson","Simpson",18.1480284819208,9
2019,26,"Geelong Cats","Tom","Hawkins",30.4800461983727,24
2019,26,"Hawthorn","Liam","Shiels",22.637129260398,19
2019,26,"Melbourne","Sam","Weideman",19.2627539924191,11
2019,26,"North Melbourne","Tarryn","Thomas",16.5877309902048,20
2019,26,"Port Adelaide","Riley","Bonner",14.7149514261757,19
2019,26,"St Kilda","Josh","Battle",8.42129960448641,19
2019,26,"Sydney Swans","Luke","Parker",25.5433495070773,22
2019,26,"West Coast Eagles","Francis","Watson",10.36866359447,2
2019,26,"Western Bulldogs","Billy","Gowers",20.2763842437755,10
2019,27,"Adelaide Crows","Tom","Lynch",34.4285128086542,16
2019,27,"Brisbane Lions","Darcy","Gardiner",8.45122874079033,24
2019,27,"Carlton","Matthew","Lobbe",5.02450980392157,2
2019,27,"Essendon","Mason","Redman",11.7295379469615,20
2019,27,"GWS GIANTS","Harry","Himmelberg",23.8176753638462,25
2019,27,"Geelong Cats","Sam","Menegola",18.9068058586424,12
2019,27,"Gold Coast SUNS","Wil","Powell",13.1229529846954,13
2019,27,"Hawthorn","Marc","Pittonet",16.25,2
2019,27,"Port Adelaide","Joel","Garner",4.87689393939394,4
2019,27,"Richmond","Jack","Ross",16.178708049552,7
2019,27,"St Kilda","Josh","Bruce",23.2492829504362,22
2019,27,"Sydney Swans","Justin","McInerney",4.34782608695652,1
2019,27,"West Coast Eagles","Jack","Darling",26.1861642944911,24
2019,27,"Western Bulldogs","Patrick","Lipinski",26.8969947740063,14
2019,28,"Adelaide Crows","Cameron","Ellis-Yolmen",24.0931950216157,10
2019,28,"Brisbane Lions","Lewis","Taylor",13.6823721081786,5
2019,28,"Carlton","David","Cuningham",23.6864332379207,9
2019,28,"Essendon","Mitch","Brown",21.0165584946885,16
2019,28,"Fremantle","Lachie","Schultz",18.078768349445,7
2019,28,"GWS GIANTS","Zach","Sproule",15,1
2019,28,"Geelong Cats","Darcy","Fort",17.3305860805861,3
2019,28,"Gold Coast SUNS","Jarrod","Witts",16.406631345339,22
2019,28,"Hawthorn","Paul","Puopolo",21.8250596205142,22
2019,28,"Melbourne","Oscar","McDonald",5.48048941798942,12
2019,28,"North Melbourne","Kayne","Turner",17.0523094954409,21
2019,28,"Port Adelaide","Willem","Drew",13.0116867707257,10
2019,28,"St Kilda","Tim","Membrey",27.3247625954982,22
2019,28,"West Coast Eagles","Tom","Cole",8.19827883626607,14
2019,29,"Adelaide Crows","Rory","Laird",17.5077259206797,22
2019,29,"Brisbane Lions","Alex","Witherden",11.5525562371945,23
2019,29,"Carlton","Cameron","Polson",16.3964303670186,3
2019,29,"Essendon","Patrick","Ambrose",8.33904953673629,20
2019,29,"GWS GIANTS","Zac","Williams",21.3889467530674,24
2019,29,"Geelong Cats","Cameron","Guthrie",15.0627379919535,20
2019,29,"Gold Coast SUNS","Chris","Burgess",9.06654287309009,14
2019,29,"Hawthorn","Changkuoth","Jiath",6.07142857142857,2
2019,29,"Melbourne","Jayden","Hunt",20.8084554349674,21
2019,29,"Port Adelaide","Scott","Lycett",17.8309850970746,18
2019,29,"Richmond","Shai","Bolton",22.532836196779,19
2019,29,"St Kilda","Jimmy","Webster",12.7071886446886,8
2019,29,"Sydney Swans","George","Hewett",17.7457004772103,22
2019,29,"Western Bulldogs","Tory","Dickson",18.2362791475771,17
2019,30,"Adelaide Crows","Wayne","Milera",17.6082351295658,17
2019,30,"Brisbane Lions","Eric","Hipwood",20.6138330287844,23
2019,30,"Carlton","Charlie","Curnow",24.2149160673433,11
2019,30,"Collingwood","Darcy","Moore",6.95381291560019,17
2019,30,"Essendon","Brandon","Zerk-Thatcher",4.54545454545455,1
2019,30,"Geelong Cats","Tom","Atkins",16.560117253602,23
2019,30,"Gold Coast SUNS","Peter","Wright",23.7007921561202,17
2019,30,"Hawthorn","Kaiden","Brand",7.23589276220855,5
2019,30,"Melbourne","Alex","Neal-Bullen",22.5220282100775,14
2019,30,"North Melbourne","Bailey","Scott",16.1937699981178,4
2019,30,"Port Adelaide","Joe","Atley",16.6666666666667,1
2019,30,"St Kilda","Ed","Phillips",16.935817805383,4
2019,30,"Sydney Swans","Tom","McCartin",13.4180764223768,19
2019,30,"West Coast Eagles","Jackson","Nelson",4.95376308279534,13
2019,31,"Adelaide Crows","Patrick","Wilson",6.66666666666667,1
2019,31,"Brisbane Lions","Harris","Andrews",5.94273702747092,21
2019,31,"Carlton","Tom","Williamson",6.81818181818182,2
2019,31,"Collingwood","Flynn","Appleby",5,1
2019,31,"Fremantle","Aaron","Sandilands",22.2599390633446,6
2019,31,"GWS GIANTS","Jeremy","Finlayson",24.9235298323642,23
2019,31,"Gold Coast SUNS","Jordan","Murdoch",10.8818019374622,14
2019,31,"Hawthorn","Ricky","Henderson",23.0133323614185,22
2019,31,"Melbourne","Bayley","Fritsch",22.380140581174,22
2019,31,"North Melbourne","Curtis","Taylor",10.7619047619048,2
2019,31,"Port Adelaide","Aidyn","Johnson",17.3913043478261,1
2019,31,"Richmond","Oleg","Markov",15.8653846153846,2
2019,31,"St Kilda","Brandon","White",12,1
2019,31,"West Coast Eagles","Will","Schofield",7.5709587391615,14
2019,31,"Western Bulldogs","Bailey","Dale",23.6915192122535,10
2019,32,"Adelaide Crows","Darcy","Fogarty",25.1767676767677,4
2019,32,"Carlton","Alex","Fasolo",14.5193299992062,3
2019,32,"Collingwood","Will","Hoskin-Elliott",17.7505665355773,19
2019,32,"Fremantle","Stephen","Hill",13.3974358974359,3
2019,32,"Geelong Cats","Gryan","Miers",21.767078388747,25
2019,32,"Hawthorn","David","Mirra",10.1460216197058,4
2019,32,"Melbourne","Tom","Sparrow",18.75,2
2019,32,"North Melbourne","Mason","Wood",22.7600387826672,18
2019,32,"Port Adelaide","Dougal","Howard",11.9179559448241,15
2019,32,"Sydney Swans","James","Bell",9.76190476190476,2
2019,32,"Western Bulldogs","Will","Hayes",18.1757690404644,9
2019,33,"Adelaide Crows","Brodie","Smith",20.9056370690832,22
2019,33,"Brisbane Lions","Zac","Bailey",10.0133581378679,15
2019,33,"Collingwood","Rupert","Wills",11.1676242000222,9
2019,33,"Essendon","Brayden","Ham",16.5136852394917,5
2019,33,"Fremantle","Travis","Colyer",15.4900926368318,10
2019,33,"Gold Coast SUNS","George","Horlin-Smith",12.2534438876765,7
2019,33,"Melbourne","Oskar","Baker",18.5055441634389,9
2019,33,"North Melbourne","Ed","Vickers-Willis",0,1
2019,33,"Port Adelaide","Darcy","Byrne-Jones",16.9184889721921,22
2019,33,"Richmond","Kamdyn","McIntosh",13.319181720504,16
2019,33,"St Kilda","Ben","Paton",9.73248232425096,13
2019,33,"Sydney Swans","Ryley","Stoddart",8.75,2
2019,33,"Western Bulldogs","Aaron","Naughton",23.3688494082364,23
2019,34,"Adelaide Crows","Elliott","Himmelberg",17.8495630573868,7
2019,34,"Carlton","Andrew","Phillips",24.1801294680552,5
2019,34,"Fremantle","Brett","Bewley",14.5375932981888,7
2019,34,"Geelong Cats","James","Parsons",15.5087505087505,4
2019,34,"Gold Coast SUNS","Ben","King",19.1499809345895,14
2019,34,"Melbourne","Marty","Hore",9.6782578262565,14
2019,34,"North Melbourne","Jamie","Macmillan",11.3107041990247,18
2019,34,"Richmond","Jack","Graham",19.8502559990332,16
2019,34,"St Kilda","Matthew","Parker",18.7223611402114,17
2019,34,"Sydney Swans","Jordan","Dawson",19.4043690022456,20
2019,34,"West Coast Eagles","Mark","Hutchings",12.9218578683293,18
2019,34,"Western Bulldogs","Bailey","Williams",13.6777778939615,9
2019,35,"Brisbane Lions","Ryan","Lester",8.45882553991873,9
2019,35,"Carlton","Ed","Curnow",24.8355459412282,22
2019,35,"Collingwood","Isaac","Quaynor",11.3845755693582,4
2019,35,"Essendon","Matt","Guelfi",9.34060696120019,17
2019,35,"Fremantle","Jason","Carter",8,2
2019,35,"GWS GIANTS","Aidan","Corr",4.78748078612209,8
2019,35,"Geelong Cats","Patrick","Dangerfield",31.0636627946126,24
2019,35,"Gold Coast SUNS","Michael","Rischitelli",9.22553636839351,7
2019,35,"Hawthorn","Jack","Scrimshaw",8.57539302802461,10
2019,35,"Melbourne","Harrison","Petty",12.857497003378,10
2019,35,"Richmond","Nathan","Broad",6.60853093191428,24
2019,35,"St Kilda","Jack","Sinclair",21.5667437555133,22
2019,35,"West Coast Eagles","Josh","Rotham",9.14418398938523,4
2019,35,"Western Bulldogs","Caleb","Daniel",19.5418696457867,17
2019,36,"Brisbane Lions","Rhys","Mathieson",15.1904761904762,9
2019,36,"Collingwood","Brayden","Sier",11.787913232926,6
2019,36,"Essendon","Michael","Hartley",10.5772005772006,3
2019,36,"Fremantle","Brennan","Cox",17.053128483835,8
2019,36,"GWS GIANTS","Harry","Perryman",13.8244385201009,19
2019,36,"Gold Coast SUNS","Josh","Schoenfeld",7.69230769230769,1
2019,36,"Hawthorn","Dylan","Moore",18.2511723865107,7
2019,36,"Melbourne","Jeff","Garlett",20.7096474953618,7
2019,36,"St Kilda","Daniel","McKenzie",7.71479921742407,15
2019,36,"Sydney Swans","Aliir","Aliir",11.1399460714262,22
2019,37,"Brisbane Lions","Brandon","Starcevich",3.125,1
2019,37,"Collingwood","Brayden","Maynard",12.9134798149932,24
2019,37,"Essendon","Dylan","Clarke",13.9327788029589,11
2019,37,"Fremantle","Rory","Lobb",20.0659996440048,15
2019,37,"GWS GIANTS","Ian","Hill",20.670358476065,8
2019,37,"Melbourne","Kade","Chandler",11.7647058823529,1
2019,37,"North Melbourne","Kyron","Hayden",3.84615384615385,1
2019,37,"Richmond","Connor","Menadue",11.4231588956653,6
2019,37,"West Coast Eagles","Tom","Barrass",4.12739699814003,14
2019,37,"Western Bulldogs","Roarke","Smith",15.1247684428462,5
2019,38,"Collingwood","Jeremy","Howe",10.9831055938317,21
2019,38,"Fremantle","Luke","Ryan",11.8595918858067,18
2019,38,"GWS GIANTS","Daniel","Lloyd",17.324588334281,18
2019,38,"Geelong Cats","Jack","Henry",10.3060630999315,23
2019,38,"Gold Coast SUNS","Jesse","Joyce",12.2720551871514,16
2019,38,"Melbourne","Tim","Smith",23.2477025898079,7
2019,38,"Port Adelaide","Peter","Ladhams",19.5894305656615,5
2019,38,"Richmond","Noah","Balta",13.8957735672274,13
2019,38,"Sydney Swans","Colin","O'Riordan",12.9139288650158,12
2019,38,"Western Bulldogs","Dale","Morris",3.03030303030303,1
2019,39,"Adelaide Crows","Tom","Doedee",5,1
2019,39,"Carlton","Dale","Thomas",14.2455312018712,20
2019,39,"Collingwood","Ben","Crocker",12.7984817115252,3
2019,39,"Fremantle","Sam","Switkowski",19.8341204185587,18
2019,39,"GWS GIANTS","Connor","Idun",4.34782608695652,1
2019,39,"Geelong Cats","Zach","Guthrie",4.76190476190476,1
2019,39,"Gold Coast SUNS","Nick","Holman",24.2965333833469,12
2019,39,"Melbourne","Neville","Jetta",10.1545736871824,7
2019,39,"Port Adelaide","Justin","Westhoff",18.3448326652958,20
2019,39,"St Kilda","Darragh","Joyce",9.16666666666667,3
2019,39,"Sydney Swans","Heath","Grundy",10,1
2019,39,"West Coast Eagles","Jarrod","Cameron",14.6839429809069,7
2019,39,"Western Bulldogs","Jason","Johannisen",20.8664901421176,20
2019,40,"Adelaide Crows","Ben","Davis",15.7894736842105,1
2019,40,"Carlton","Michael","Gibbons",21.9712196614202,21
2019,40,"Essendon","Will","Snelling",24.4292166167166,4
2019,40,"Fremantle","Scott","Jones",11.7647058823529,1
2019,40,"GWS GIANTS","Adam","Kennedy",11.6624882623304,23
2019,40,"Geelong Cats","Luke","Dahlhaus",22.7816267292439,24
2019,40,"Gold Coast SUNS","Jacob","Heron",8.78846153846154,5
2019,40,"Melbourne","Corey","Wagner",18.5544916733013,11
2019,40,"Port Adelaide","Jarrod","Lienert",11.4302676803381,7
2019,40,"Richmond","Callum","Coleman-Jones",8.69565217391304,1
2019,40,"St Kilda","Nick","Hind",22.9996774324153,11
2019,40,"Western Bulldogs","Lachie","Young",5.80808080808081,6
2019,41,"Carlton","Levi","Casboult",13.822649260373,20
2019,41,"Collingwood","Brody","Mihocek",22.5732436123932,24
2019,41,"Essendon","Ben","McNiece",8.00404858299595,5
2019,41,"Fremantle","Bailey","Banfield",17.4029190623618,7
2019,41,"GWS GIANTS","Shane","Mumford",16.0261175547494,20
2019,41,"Gold Coast SUNS","Jack","Lukosius",10.7378525492865,21
2019,41,"Hawthorn","Oliver","Hanrahan",19.0723740197424,9
2019,41,"Melbourne","Jay","Lockhart",15.2546850079745,12
2019,41,"Richmond","Mabior","Chol",16.0627765075541,9
2019,41,"St Kilda","Robbie","Young",13.7508626639061,3
2019,41,"Sydney Swans","Hayden","McLean",13.3184523809524,4
2019,41,"West Coast Eagles","Brendon","Ah Chee",22.2222222222222,1
2019,42,"Adelaide Crows","Alex","Keath",8.3978068607048,18
2019,42,"Essendon","Adam","Saad",12.0709772376923,22
2019,42,"GWS GIANTS","Jake","Stein",4.4322521279043,5
2019,42,"Geelong Cats","Mark","O'Connor",9.40095547862317,23
2019,42,"Melbourne","Josh","Wagner",13.711415396198,12
2019,42,"North Melbourne","Tom","Campbell",13.961038961039,2
2019,42,"Port Adelaide","Tom","Jonas",7.09571455994004,18
2019,42,"Richmond","Ryan","Garthwaite",3.00621118012422,7
2019,42,"St Kilda","Lewis","Pierce",15,1
2019,42,"Sydney Swans","Robbie","Fox",10.1423823212361,11
2019,43,"Adelaide Crows","Reilly","O'Brien",18.2016006359975,18
2019,43,"Brisbane Lions","Noah","Answerth",6.11517195755186,19
2019,43,"Carlton","Will","Setterfield",18.9476733638128,18
2019,43,"Essendon","Anthony","McDonald-Tipungwuti",24.6416726760378,23
2019,43,"Fremantle","Ryan","Nyhuis",5.99252409994098,5
2019,43,"North Melbourne","Aaron","Hall",23.5553449108436,6
2019,43,"Port Adelaide","Dan","Houston",16.3616722506678,21
2019,43,"Richmond","Derek","Eggmolesse-Smith",10.5911330049261,2
2019,43,"St Kilda","Jonathon","Marsh",10.2790890269151,5
2019,43,"Sydney Swans","Lewis","Melican",8.14240161881163,17
2019,43,"Western Bulldogs","Ryan","Gardner",10.3896103896104,2
2019,44,"Adelaide Crows","Lachlan","Murphy",19.1851929767521,21
2019,44,"Brisbane Lions","Archie","Smith",9.55555555555556,2
2019,44,"Collingwood","Jack","Madgen",8.45822281167109,4
2019,44,"Essendon","Shaun","McKernan",20.132282175384,16
2019,44,"Fremantle","Taylin","Duman",12.7373131702954,14
2019,44,"Geelong Cats","Tom","Stewart",11.2731980989323,25
2019,44,"Gold Coast SUNS","Darcy","MacPherson",20.1711192859442,22
2019,44,"North Melbourne","Cameron","Zurhaar",22.2804627735374,19
2019,44,"Richmond","Sydney","Stack",17.2633722683888,17
2019,44,"St Kilda","Callum","Wilkie",8.36164884557092,22
2019,44,"Sydney Swans","Jake","Lloyd",24.2976149842209,22
2019,44,"West Coast Eagles","Willie","Rioli",28.0161031502859,14
2019,44,"Western Bulldogs","Tim","English",21.8197458926832,20
2019,45,"Carlton","Hugh","Goddard",0,2
2019,45,"Essendon","Conor","McKenna",16.552051094152,22
2019,45,"Geelong Cats","Ryan","Abbott",17.8571428571429,1
2019,45,"Gold Coast SUNS","Jacob","Dawson",10.7783882783883,6
2019,45,"Melbourne","Declan","Keilty",4.46428571428571,2
2019,45,"Richmond","Patrick","Naish",19.0217391304348,2
2019,45,"West Coast Eagles","Josh","Smith",17.8571428571429,2
2019,46,"Brisbane Lions","Oscar","McInerney",13.4108923736759,21
2019,46,"Collingwood","Mason","Cox",17.2849933122129,14
2019,46,"Essendon","Tom","Jok",6.66666666666667,1
2019,46,"Geelong Cats","Mark","Blicavs",10.0918665640246,25
2019,46,"Gold Coast SUNS","Caleb","Graham",5.12820512820513,3
2019,46,"Hawthorn","James","Cousins",20.7730827489599,12
2019,46,"Port Adelaide","Sam","Gray",21.3860935918095,20
2019,46,"St Kilda","Doulton","Langlands",14.8665183537264,3
2019,47,"Carlton","Josh","Deluca",14.5819217014869,6
2019,47,"Richmond","Ivan","Soldo",13.1926127996202,14
2019,47,"St Kilda","Sam","Rowe",20.8333333333333,1
2019,48,"Melbourne","Kyle","Dunkley",15.7478991596639,5
2019,48,"Richmond","Liam","Baker",17.0073121488637,19
2019,49,"Collingwood","John","Noble",11.7172013540741,5
2019,50,"GWS GIANTS","Sam","Reid",11.68571611856,26
2019,50,"North Melbourne","Ben","Brown",27.8035693727213,22
2019,50,"Port Adelaide","Cam","Sutcliffe",12.9338399762848,5
2019,50,"Richmond","Marlion","Pickett",31.0344827586207,1
2020,1,"Adelaide Crows","Chayce","Jones",13.3340408002879,15
2020,1,"Carlton","Jack","Silvagni",15.327534522581,3
2020,1,"Collingwood","Jaidyn","Stephenson",21.4559699784711,14
2020,1,"Essendon","Andrew","McGrath",20.0040740133619,14
2020,1,"Fremantle","Jesse","Hogan",22.5967659791189,7
2020,1,"GWS GIANTS","Phil","Davis",5.72779894683919,10
2020,1,"Geelong Cats","Rhys","Stanley",24.8701305411373,11
2020,1,"Gold Coast SUNS","Pearce","Hanley",8.84574915824916,8
2020,1,"Hawthorn","Harry","Morrison",18.0809693738756,11
2020,1,"Melbourne","Steven","May",8.67940656767037,17
2020,1,"North Melbourne","Majak","Daw",21.0416666666667,4
2020,1,"Port Adelaide","Tom","Jonas",7.02240139455604,19
2020,1,"Richmond","Nick","Vlastuin",11.6891577980133,20
2020,1,"St Kilda","Nick","Coffield",14.3154727778051,18
2020,1,"Sydney Swans","Chad","Warner",11.2121212121212,2
2020,1,"West Coast Eagles","Liam","Ryan",33.1700348489564,18
2020,1,"Western Bulldogs","Matthew","Suckling",19.4597041715237,7
2020,2,"Adelaide Crows","Brad","Crouch",21.7932779674771,12
2020,2,"Brisbane Lions","Deven","Robertson",0,1
2020,2,"Carlton","Paddy","Dow",11.2942612942613,3
2020,2,"Collingwood","Jordan","De Goey",30.4497189257251,10
2020,2,"Essendon","Tom","Bellchambers",15.1224936054657,7
2020,2,"Fremantle","Griffin","Logue",5.33834586466165,5
2020,2,"GWS GIANTS","Jacob","Hopper",21.3431185763184,17
2020,2,"Geelong Cats","Zach","Tuohy",19.1173125775821,19
2020,2,"Hawthorn","Mitch","Lewis",16.6839863035515,8
2020,2,"Melbourne","Nathan","Jones",16.8933316080055,8
2020,2,"North Melbourne","Marley","Williams",14.6390415140415,8
2020,2,"Port Adelaide","Sam","Powell-Pepper",18.3739301801147,19
2020,2,"Richmond","Dylan","Grimes",7.43936967763694,20
2020,2,"St Kilda","Jake","Carlisle",7.95625942684766,13
2020,2,"Sydney Swans","Kaiden","Brand",10.8187134502924,2
2020,2,"West Coast Eagles","Jake","Waterman",14.003352856294,10
2020,2,"Western Bulldogs","Lewis","Young",11.1111111111111,1
2020,3,"Adelaide Crows","Riley","Knight",13.3333333333333,1
2020,3,"Carlton","Marc","Murphy",24.9117285567762,17
2020,3,"Collingwood","Isaac","Quaynor",7.2560249270072,11
2020,3,"Essendon","Darcy","Parish",25.1663600771231,17
2020,3,"Fremantle","Brandon","Matera",14.5295055821372,5
2020,3,"GWS GIANTS","Stephen","Coniglio",26.4457461881514,16
2020,3,"Geelong Cats","Brandan","Parfitt",19.2131687537754,18
2020,3,"Gold Coast SUNS","Jack","Bowes",13.7789148411736,17
2020,3,"Hawthorn","Tom","Mitchell",22.2714711067787,17
2020,3,"Melbourne","Christian","Salem",16.406978123057,16
2020,3,"North Melbourne","Jed","Anderson",30.2100122100122,15
2020,3,"Port Adelaide","Ryan","Burton",11.5112705118426,8
2020,3,"Richmond","Dion","Prestia",21.233691403196,9
2020,3,"St Kilda","Zak","Jones",21.0791155868555,16
2020,3,"Sydney Swans","Dylan","Stephens",20.9043560606061,8
2020,3,"West Coast Eagles","Andrew","Gaff",20.9878783163097,18
2020,3,"Western Bulldogs","Mitch","Wallis",25.1358200808336,18
2020,4,"Adelaide Crows","Lachlan","Murphy",22.6956898724633,12
2020,4,"Brisbane Lions","Callum","Ah Chee",14.9063751106085,18
2020,4,"Carlton","Lochie","O'Brien",18.75,1
2020,4,"Collingwood","Brodie","Grundy",22.2921545078136,19
2020,4,"Essendon","Kyle","Langford",24.1513757999826,16
2020,4,"Fremantle","Sean","Darcy",17.2002472931266,15
2020,4,"GWS GIANTS","Toby","Greene",28.4044717752148,13
2020,4,"Geelong Cats","Gary","Ablett",26.0214565073115,12
2020,4,"Gold Coast SUNS","Brandon","Ellis",19.5158169873462,16
2020,4,"Hawthorn","Jarman","Impey",21.8748795064585,5
2020,4,"Melbourne","James","Harmes",16.7389183469746,13
2020,4,"North Melbourne","Shaun","Higgins",23.2938303526539,17
2020,4,"Port Adelaide","Todd","Marshall",17.0457671891147,14
2020,4,"Richmond","Dustin","Martin",30.3166337160768,20
2020,4,"St Kilda","Jade","Gresham",22.812421496632,11
2020,4,"Sydney Swans","Ryan","Clarke",17.5354906531377,10
2020,4,"West Coast Eagles","Dom","Sheed",22.2046403231524,17
2020,4,"Western Bulldogs","Marcus","Bontempelli",26.5800553691359,18
2020,5,"Adelaide Crows","Matt","Crouch",27.2350866937537,16
